LATITUDE,LONGITUDE,nzip,DMA,DMA_NAME,czip
42.085249,-70.647453,2020,506,BOSTON (MANCHESTER),2020
42.167004,-71.132494,2021,506,BOSTON (MANCHESTER),2021
42.240889,-70.811979,2025,506,BOSTON (MANCHESTER),2025
42.243264,-71.166568,2026,506,BOSTON (MANCHESTER),2026
42.243264,-71.166568,2026,506,BOSTON (MANCHESTER),2026
42.246601,-71.179223,2027,506,BOSTON (MANCHESTER),2027
42.237588,-71.283813,2030,506,BOSTON (MANCHESTER),2030
42.237588,-71.283813,2030,506,BOSTON (MANCHESTER),2030
42.014266,-71.185433,2031,521,PROVIDENCE-NEW BEDFORD,2031
42.153813,-71.217154,2032,506,BOSTON (MANCHESTER),2032
42.064882,-71.242132,2035,506,BOSTON (MANCHESTER),2035
42.092172,-71.40362,2038,506,BOSTON (MANCHESTER),2038
42.179167,-70.75,2040,506,BOSTON (MANCHESTER),2040
42.072311,-70.65327,2041,506,BOSTON (MANCHESTER),2041
42.22569,-70.88878,2043,506,BOSTON (MANCHESTER),2043
42.22569,-70.88878,2043,506,BOSTON (MANCHESTER),2043
42.2424,-70.8906,2044,506,BOSTON (MANCHESTER),2044
42.22914,-70.836748,2045,506,BOSTON (MANCHESTER),2045
42.138813,-70.692041,2047,506,BOSTON (MANCHESTER),2047
42.021256,-71.220208,2048,506,BOSTON (MANCHESTER),2048
42.021256,-71.220208,2048,521,PROVIDENCE-NEW BEDFORD,2048
42.1288,-70.7371,2050,506,BOSTON (MANCHESTER),2050
42.146346,-70.724117,2051,506,BOSTON (MANCHESTER),2051
42.180215,-71.30417,2052,506,BOSTON (MANCHESTER),2052
42.144838,-71.409196,2053,506,BOSTON (MANCHESTER),2053
42.166702,-71.359285,2054,506,BOSTON (MANCHESTER),2054
42.240278,-70.7625,2055,506,BOSTON (MANCHESTER),2055
42.116244,-71.330273,2056,506,BOSTON (MANCHESTER),2056
42.143056,-70.770833,2059,506,BOSTON (MANCHESTER),2059
42.190525,-71.202833,2060,506,BOSTON (MANCHESTER),2060
42.158778,-70.819939,2061,506,BOSTON (MANCHESTER),2061
42.186483,-71.202025,2062,506,BOSTON (MANCHESTER),2062
42.091667,-70.706111,2065,506,BOSTON (MANCHESTER),2065
42.200304,-70.746863,2066,506,BOSTON (MANCHESTER),2066
42.11177,-71.178598,2067,506,BOSTON (MANCHESTER),2067
42.033837,-71.386833,2070,506,BOSTON (MANCHESTER),2070
42.101265,-71.271092,2071,506,BOSTON (MANCHESTER),2071
42.124641,-71.108911,2072,506,BOSTON (MANCHESTER),2072
42.145832,-71.253486,2081,506,BOSTON (MANCHESTER),2081
42.216371,-71.207464,2090,506,BOSTON (MANCHESTER),2090
42.060173,-71.340593,2093,506,BOSTON (MANCHESTER),2093
42.3575,-71.0691,2108,506,BOSTON (MANCHESTER),2108
42.36796,-71.05478,2109,506,BOSTON (MANCHESTER),2109
42.3559,-71.0527,2110,506,BOSTON (MANCHESTER),2110
42.351139,-71.061224,2111,506,BOSTON (MANCHESTER),2111
42.35768,-71.05763,2112,506,BOSTON (MANCHESTER),2112
42.3651,-71.0554,2113,506,BOSTON (MANCHESTER),2113
42.361749,-71.0663,2114,506,BOSTON (MANCHESTER),2114
42.341869,-71.096851,2115,506,BOSTON (MANCHESTER),2115
42.348354,-71.073728,2116,506,BOSTON (MANCHESTER),2116
42.341417,-71.073483,2117,506,BOSTON (MANCHESTER),2117
42.33696,-71.06376,2118,506,BOSTON (MANCHESTER),2118
42.28824,-71.04744,2119,506,BOSTON (MANCHESTER),2119
42.332416,-71.096039,2120,506,BOSTON (MANCHESTER),2120
42.307869,-71.082216,2121,506,BOSTON (MANCHESTER),2121
42.29676,-71.0556,2122,506,BOSTON (MANCHESTER),2122
42.34635,-71.08719,2123,506,BOSTON (MANCHESTER),2123
42.287286,-71.071209,2124,506,BOSTON (MANCHESTER),2124
42.316005,-71.062309,2125,506,BOSTON (MANCHESTER),2125
42.272116,-71.09269,2126,506,BOSTON (MANCHESTER),2126
42.33896,-71.02529,2127,506,BOSTON (MANCHESTER),2127
42.37866,-71.01588,2128,506,BOSTON (MANCHESTER),2128
42.33618,-71.10366,2129,506,BOSTON (MANCHESTER),2129
42.29472,-71.13054,2130,506,BOSTON (MANCHESTER),2130
42.28493,-71.127769,2131,506,BOSTON (MANCHESTER),2131
42.27516,-71.14728,2132,506,BOSTON (MANCHESTER),2132
42.27516,-71.14728,2132,506,BOSTON (MANCHESTER),2132
42.27516,-71.14728,2132,506,BOSTON (MANCHESTER),2132
42.356644,-71.065917,2133,506,BOSTON (MANCHESTER),2133
42.35838,-71.1318,2134,506,BOSTON (MANCHESTER),2134
42.35082,-71.11842,2135,506,BOSTON (MANCHESTER),2135
42.35082,-71.11842,2135,506,BOSTON (MANCHESTER),2135
42.2523,-71.12868,2136,506,BOSTON (MANCHESTER),2136
42.2377,-71.13127,2137,506,BOSTON (MANCHESTER),2137
42.378296,-71.130446,2138,506,BOSTON (MANCHESTER),2138
42.365079,-71.104519,2139,506,BOSTON (MANCHESTER),2139
42.391966,-71.129251,2140,506,BOSTON (MANCHESTER),2140
42.37013,-71.0863,2141,506,BOSTON (MANCHESTER),2141
42.363596,-71.085206,2142,506,BOSTON (MANCHESTER),2142
42.382279,-71.101518,2143,506,BOSTON (MANCHESTER),2143
42.399255,-71.121096,2144,506,BOSTON (MANCHESTER),2144
42.390432,-71.093392,2145,506,BOSTON (MANCHESTER),2145
42.429921,-71.058104,2148,506,BOSTON (MANCHESTER),2148
42.429921,-71.058104,2148,506,BOSTON (MANCHESTER),2148
42.410776,-71.051661,2149,506,BOSTON (MANCHESTER),2149
42.396846,-71.034242,2150,506,BOSTON (MANCHESTER),2150
42.416359,-71.005935,2151,506,BOSTON (MANCHESTER),2151
42.375415,-70.981432,2152,506,BOSTON (MANCHESTER),2152
42.42245,-71.108742,2153,506,BOSTON (MANCHESTER),2153
42.419395,-71.110994,2155,506,BOSTON (MANCHESTER),2155
42.4231,-71.13042,2156,506,BOSTON (MANCHESTER),2156
42.36615,-71.12165,2163,506,BOSTON (MANCHESTER),2163
42.2404,-71.0142,2169,506,BOSTON (MANCHESTER),2169
42.26716,-71.01697,2170,506,BOSTON (MANCHESTER),2170
42.283619,-71.024959,2171,506,BOSTON (MANCHESTER),2171
42.458484,-71.060898,2176,506,BOSTON (MANCHESTER),2176
42.481574,-71.095992,2180,506,BOSTON (MANCHESTER),2180
42.209432,-70.999037,2184,506,BOSTON (MANCHESTER),2184
42.20255,-71.003381,2185,506,BOSTON (MANCHESTER),2185
42.252263,-71.076375,2186,506,BOSTON (MANCHESTER),2186
42.252263,-71.076375,2186,506,BOSTON (MANCHESTER),2186
42.26407,-71.08014,2187,506,BOSTON (MANCHESTER),2187
42.211418,-70.95755,2188,506,BOSTON (MANCHESTER),2188
42.21,-70.93302,2189,506,BOSTON (MANCHESTER),2189
42.16662,-70.95108,2190,506,BOSTON (MANCHESTER),2190
42.24684,-70.94388,2191,506,BOSTON (MANCHESTER),2191
42.349,-71.061,2196,506,BOSTON (MANCHESTER),2196
42.3475,-71.0819,2199,506,BOSTON (MANCHESTER),2199
42.35916,-71.05749,2201,506,BOSTON (MANCHESTER),2201
42.36332,-71.06716,2203,506,BOSTON (MANCHESTER),2203
42.39503,-71.05027,2204,506,BOSTON (MANCHESTER),2204
42.34875,-71.05694,2205,506,BOSTON (MANCHESTER),2205
42.34701,-71.04023,2206,506,BOSTON (MANCHESTER),2206
42.3466,-71.0418,2210,506,BOSTON (MANCHESTER),2210
42.3578,-71.0573,2211,506,BOSTON (MANCHESTER),2211
42.35752,-71.05727,2212,506,BOSTON (MANCHESTER),2212
42.346426,-71.103623,2215,506,BOSTON (MANCHESTER),2215
42.34944,-71.07441,2217,506,BOSTON (MANCHESTER),2217
42.362706,-71.067176,2222,506,BOSTON (MANCHESTER),2222
42.3583,-71.0602,2228,506,BOSTON (MANCHESTER),2228
42.3758,-71.1187,2238,506,BOSTON (MANCHESTER),2238
42.35475,-71.0568,2241,506,BOSTON (MANCHESTER),2241
42.34979,-71.05983,2266,506,BOSTON (MANCHESTER),2266
42.25098,-71.00232,2269,506,BOSTON (MANCHESTER),2269
42.3486,-71.0556,2283,506,BOSTON (MANCHESTER),2283
42.3486,-71.0556,2284,506,BOSTON (MANCHESTER),2284
42.3583,-71.0602,2293,506,BOSTON (MANCHESTER),2293
42.34957,-71.076,2295,506,BOSTON (MANCHESTER),2295
42.3583,-71.0602,2297,506,BOSTON (MANCHESTER),2297
42.3823,-71.0323,2298,506,BOSTON (MANCHESTER),2298
42.08883,-71.03822,2301,506,BOSTON (MANCHESTER),2301
42.08518,-71.00008,2302,506,BOSTON (MANCHESTER),2302
42.08178,-71.01618,2303,506,BOSTON (MANCHESTER),2303
42.0811,-71.0254,2304,506,BOSTON (MANCHESTER),2304
42.0811,-71.0254,2305,506,BOSTON (MANCHESTER),2305
42.12416,-71.046063,2322,506,BOSTON (MANCHESTER),2322
41.97837,-70.975135,2324,506,BOSTON (MANCHESTER),2324
41.988633,-70.971326,2325,506,BOSTON (MANCHESTER),2325
42.043191,-70.834858,2327,506,BOSTON (MANCHESTER),2327
41.88071,-70.769256,2330,506,BOSTON (MANCHESTER),2330
42.032784,-70.692775,2331,506,BOSTON (MANCHESTER),2331
42.039333,-70.710413,2332,506,BOSTON (MANCHESTER),2332
42.030059,-70.943541,2333,506,BOSTON (MANCHESTER),2333
42.023913,-71.127945,2334,521,PROVIDENCE-NEW BEDFORD,2334
42.012134,-70.961575,2337,506,BOSTON (MANCHESTER),2337
41.999527,-70.849847,2338,506,BOSTON (MANCHESTER),2338
42.13155,-70.84677,2339,506,BOSTON (MANCHESTER),2339
42.113056,-70.8125,2340,506,BOSTON (MANCHESTER),2340
42.058563,-70.865536,2341,506,BOSTON (MANCHESTER),2341
42.147469,-71.010958,2343,506,BOSTON (MANCHESTER),2343
41.8938,-70.91868,2344,506,BOSTON (MANCHESTER),2344
41.903603,-70.550973,2345,506,BOSTON (MANCHESTER),2345
41.883943,-70.886656,2346,506,BOSTON (MANCHESTER),2346
41.832029,-70.95372,2347,506,BOSTON (MANCHESTER),2347
41.832029,-70.95372,2347,521,PROVIDENCE-NEW BEDFORD,2347
41.87646,-70.944,2348,506,BOSTON (MANCHESTER),2348
41.87343,-70.91143,2349,506,BOSTON (MANCHESTER),2349
42.016665,-70.847889,2350,506,BOSTON (MANCHESTER),2350
42.11726,-70.954712,2351,506,BOSTON (MANCHESTER),2351
41.920037,-70.798872,2355,506,BOSTON (MANCHESTER),2355
42.05802,-71.114659,2356,521,PROVIDENCE-NEW BEDFORD,2356
42.05863,-71.07851,2357,521,PROVIDENCE-NEW BEDFORD,2357
42.097381,-70.787215,2358,506,BOSTON (MANCHESTER),2358
42.061346,-70.805254,2359,506,BOSTON (MANCHESTER),2359
41.87292,-70.64142,2360,506,BOSTON (MANCHESTER),2360
41.87292,-70.64142,2360,506,BOSTON (MANCHESTER),2360
41.92362,-70.65708,2361,506,BOSTON (MANCHESTER),2361
41.958122,-70.664297,2362,506,BOSTON (MANCHESTER),2362
41.97954,-70.7451,2364,506,BOSTON (MANCHESTER),2364
41.842703,-70.744816,2366,506,BOSTON (MANCHESTER),2366
41.957195,-70.806834,2367,506,BOSTON (MANCHESTER),2367
42.173343,-71.049503,2368,506,BOSTON (MANCHESTER),2368
42.131195,-70.909862,2370,506,BOSTON (MANCHESTER),2370
42.027052,-71.101456,2375,506,BOSTON (MANCHESTER),2375
42.027052,-71.101456,2375,521,PROVIDENCE-NEW BEDFORD,2375
42.021293,-71.016178,2379,506,BOSTON (MANCHESTER),2379
42.021293,-71.016178,2379,521,PROVIDENCE-NEW BEDFORD,2379
41.930824,-70.562255,2381,506,BOSTON (MANCHESTER),2381
42.082268,-70.937715,2382,506,BOSTON (MANCHESTER),2382
42.45713,-71.21661,2420,506,BOSTON (MANCHESTER),2420
42.44558,-71.23622,2421,506,BOSTON (MANCHESTER),2421
42.3293,-71.1312,2445,506,BOSTON (MANCHESTER),2445
42.3293,-71.1312,2445,506,BOSTON (MANCHESTER),2445
42.34354,-71.12273,2446,506,BOSTON (MANCHESTER),2446
42.34354,-71.12273,2446,506,BOSTON (MANCHESTER),2446
42.33343,-71.1208,2447,506,BOSTON (MANCHESTER),2447
42.39871,-71.25922,2451,506,BOSTON (MANCHESTER),2451
42.39445,-71.21697,2452,506,BOSTON (MANCHESTER),2452
42.36962,-71.23535,2453,506,BOSTON (MANCHESTER),2453
42.3764,-71.23946,2454,506,BOSTON (MANCHESTER),2454
42.3586,-71.0605,2455,506,BOSTON (MANCHESTER),2455
42.3601,-71.1308,2456,506,BOSTON (MANCHESTER),2456
42.298611,-71.26,2457,506,BOSTON (MANCHESTER),2457
42.35317,-71.18811,2458,506,BOSTON (MANCHESTER),2458
42.31176,-71.19479,2459,506,BOSTON (MANCHESTER),2459
42.35179,-71.20729,2460,506,BOSTON (MANCHESTER),2460
42.31569,-71.20734,2461,506,BOSTON (MANCHESTER),2461
42.33151,-71.2559,2462,506,BOSTON (MANCHESTER),2462
42.31256,-71.2187,2464,506,BOSTON (MANCHESTER),2464
42.35012,-71.22685,2465,506,BOSTON (MANCHESTER),2465
42.34431,-71.24758,2466,506,BOSTON (MANCHESTER),2466
42.3185,-71.157,2467,506,BOSTON (MANCHESTER),2467
42.3185,-71.157,2467,506,BOSTON (MANCHESTER),2467
42.3185,-71.157,2467,506,BOSTON (MANCHESTER),2467
42.32739,-71.23201,2468,506,BOSTON (MANCHESTER),2468
42.3695,-71.177577,2471,506,BOSTON (MANCHESTER),2471
42.37185,-71.17848,2472,506,BOSTON (MANCHESTER),2472
42.42196,-71.15686,2474,506,BOSTON (MANCHESTER),2474
42.420278,-71.180556,2475,506,BOSTON (MANCHESTER),2475
42.41399,-71.17694,2476,506,BOSTON (MANCHESTER),2476
42.37365,-71.15319,2477,506,BOSTON (MANCHESTER),2477
42.39479,-71.18157,2478,506,BOSTON (MANCHESTER),2478
42.38829,-71.18917,2479,506,BOSTON (MANCHESTER),2479
42.31576,-71.26505,2481,506,BOSTON (MANCHESTER),2481
42.2918,-71.2986,2482,506,BOSTON (MANCHESTER),2482
42.27751,-71.24485,2492,506,BOSTON (MANCHESTER),2492
42.36639,-71.30283,2493,506,BOSTON (MANCHESTER),2493
42.30153,-71.23159,2494,506,BOSTON (MANCHESTER),2494
42.3367,-71.2094,2495,506,BOSTON (MANCHESTER),2495
41.74104,-70.58892,2532,506,BOSTON (MANCHESTER),2532
41.74104,-70.58892,2532,506,BOSTON (MANCHESTER),2532
41.667026,-70.613388,2534,506,BOSTON (MANCHESTER),2534
41.34,-70.74,2535,506,BOSTON (MANCHESTER),2535
41.582947,-70.563507,2536,506,BOSTON (MANCHESTER),2536
41.727755,-70.439021,2537,506,BOSTON (MANCHESTER),2537
41.781358,-70.650063,2538,506,BOSTON (MANCHESTER),2538
41.388984,-70.530159,2539,506,BOSTON (MANCHESTER),2539
41.563043,-70.623324,2540,506,BOSTON (MANCHESTER),2540
41.554377,-70.630565,2541,506,BOSTON (MANCHESTER),2541
41.65872,-70.56726,2542,506,BOSTON (MANCHESTER),2542
41.52702,-70.66698,2543,506,BOSTON (MANCHESTER),2543
41.354575,-70.740311,2552,506,BOSTON (MANCHESTER),2552
41.716815,-70.612434,2553,506,BOSTON (MANCHESTER),2553
41.276755,-70.091853,2554,506,BOSTON (MANCHESTER),2554
41.646655,-70.627599,2556,506,BOSTON (MANCHESTER),2556
41.453989,-70.562087,2557,506,BOSTON (MANCHESTER),2557
41.745655,-70.658714,2558,506,BOSTON (MANCHESTER),2558
41.69111,-70.616812,2559,506,BOSTON (MANCHESTER),2559
41.770809,-70.536941,2561,506,BOSTON (MANCHESTER),2561
41.795358,-70.528426,2562,506,BOSTON (MANCHESTER),2562
41.724452,-70.480881,2563,506,BOSTON (MANCHESTER),2563
41.283333,-70.1,2564,506,BOSTON (MANCHESTER),2564
41.63977,-70.63549,2565,506,BOSTON (MANCHESTER),2565
41.45352,-70.5894,2568,506,BOSTON (MANCHESTER),2568
41.75012,-70.710076,2571,506,BOSTON (MANCHESTER),2571
41.444821,-70.600445,2573,506,BOSTON (MANCHESTER),2573
41.601256,-70.640029,2574,506,BOSTON (MANCHESTER),2574
41.40127,-70.628089,2575,506,BOSTON (MANCHESTER),2575
41.772853,-70.758774,2576,506,BOSTON (MANCHESTER),2576
41.263668,-70.056409,2584,506,BOSTON (MANCHESTER),2584
41.652265,-70.295203,2601,506,BOSTON (MANCHESTER),2601
41.69972,-70.300326,2630,506,BOSTON (MANCHESTER),2630
41.752034,-70.074245,2631,506,BOSTON (MANCHESTER),2631
41.658807,-70.346128,2632,506,BOSTON (MANCHESTER),2632
41.68645,-69.979386,2633,506,BOSTON (MANCHESTER),2633
41.65686,-70.35058,2634,506,BOSTON (MANCHESTER),2634
41.627167,-70.437175,2635,506,BOSTON (MANCHESTER),2635
41.641312,-70.333796,2636,506,BOSTON (MANCHESTER),2636
41.701725,-70.278221,2637,506,BOSTON (MANCHESTER),2637
41.732159,-70.196805,2638,506,BOSTON (MANCHESTER),2638
41.663191,-70.134751,2639,506,BOSTON (MANCHESTER),2639
41.739344,-70.157276,2641,506,BOSTON (MANCHESTER),2641
41.826104,-69.989112,2642,506,BOSTON (MANCHESTER),2642
41.789536,-69.962984,2643,506,BOSTON (MANCHESTER),2643
41.6859,-70.51632,2644,506,BOSTON (MANCHESTER),2644
41.701136,-70.060707,2645,506,BOSTON (MANCHESTER),2645
41.670723,-70.074772,2646,506,BOSTON (MANCHESTER),2646
41.635435,-70.31086,2647,506,BOSTON (MANCHESTER),2647
41.669878,-70.409753,2648,506,BOSTON (MANCHESTER),2648
41.6328,-70.48872,2649,506,BOSTON (MANCHESTER),2649
41.702106,-69.969396,2650,506,BOSTON (MANCHESTER),2650
41.850388,-69.975245,2651,506,BOSTON (MANCHESTER),2651
41.793849,-70.242384,2652,506,BOSTON (MANCHESTER),2652
41.781167,-69.979264,2653,506,BOSTON (MANCHESTER),2653
41.633687,-70.383928,2655,506,BOSTON (MANCHESTER),2655
42.053258,-70.188364,2657,506,BOSTON (MANCHESTER),2657
41.679918,-70.022976,2659,506,BOSTON (MANCHESTER),2659
41.706147,-70.159409,2660,506,BOSTON (MANCHESTER),2660
41.679097,-70.041254,2661,506,BOSTON (MANCHESTER),2661
41.74778,-69.98913,2662,506,BOSTON (MANCHESTER),2662
41.741977,-70.060106,2663,506,BOSTON (MANCHESTER),2663
41.67132,-70.1916,2664,506,BOSTON (MANCHESTER),2664
41.990344,-70.047161,2666,506,BOSTON (MANCHESTER),2666
41.931625,-70.089325,2667,506,BOSTON (MANCHESTER),2667
41.70606,-70.36644,2668,506,BOSTON (MANCHESTER),2668
41.67865,-69.999401,2669,506,BOSTON (MANCHESTER),2669
41.661254,-70.164641,2670,506,BOSTON (MANCHESTER),2670
41.666989,-70.109306,2671,506,BOSTON (MANCHESTER),2671
41.636111,-70.320833,2672,506,BOSTON (MANCHESTER),2672
41.65284,-70.24122,2673,506,BOSTON (MANCHESTER),2673
41.70588,-70.23012,2675,506,BOSTON (MANCHESTER),2675
41.78862,-71.06274,2702,521,PROVIDENCE-NEW BEDFORD,2702
41.93916,-71.3028,2703,521,PROVIDENCE-NEW BEDFORD,2703
41.9657,-71.23878,2712,521,PROVIDENCE-NEW BEDFORD,2712
41.42216,-70.932777,2713,506,BOSTON (MANCHESTER),2713
41.570384,-71.00608,2714,521,PROVIDENCE-NEW BEDFORD,2714
41.817546,-71.136815,2715,521,PROVIDENCE-NEW BEDFORD,2715
41.767983,-70.968536,2717,506,BOSTON (MANCHESTER),2717
41.767983,-70.968536,2717,521,PROVIDENCE-NEW BEDFORD,2717
41.87244,-71.01762,2718,521,PROVIDENCE-NEW BEDFORD,2718
41.638804,-70.889393,2719,521,PROVIDENCE-NEW BEDFORD,2719
41.71772,-71.138704,2720,521,PROVIDENCE-NEW BEDFORD,2720
41.685783,-71.156492,2721,521,PROVIDENCE-NEW BEDFORD,2721
41.70132,-71.1555,2722,521,PROVIDENCE-NEW BEDFORD,2722
41.692739,-71.131537,2723,521,PROVIDENCE-NEW BEDFORD,2723
41.684036,-71.178009,2724,521,PROVIDENCE-NEW BEDFORD,2724
41.72346,-71.17704,2725,521,PROVIDENCE-NEW BEDFORD,2725
41.75766,-71.15346,2726,521,PROVIDENCE-NEW BEDFORD,2726
41.706081,-70.755778,2738,506,BOSTON (MANCHESTER),2738
41.658445,-70.807081,2739,506,BOSTON (MANCHESTER),2739
41.634924,-70.942095,2740,521,PROVIDENCE-NEW BEDFORD,2740
41.63602,-70.94026,2741,521,PROVIDENCE-NEW BEDFORD,2741
41.63632,-70.92709,2742,521,PROVIDENCE-NEW BEDFORD,2742
41.71128,-70.90968,2743,521,PROVIDENCE-NEW BEDFORD,2743
41.611032,-70.918457,2744,521,PROVIDENCE-NEW BEDFORD,2744
41.694012,-70.938854,2745,521,PROVIDENCE-NEW BEDFORD,2745
41.662595,-70.936224,2746,521,PROVIDENCE-NEW BEDFORD,2746
41.64594,-70.99746,2747,521,PROVIDENCE-NEW BEDFORD,2747
41.596357,-70.95323,2748,521,PROVIDENCE-NEW BEDFORD,2748
41.974835,-71.326354,2760,506,BOSTON (MANCHESTER),2760
41.974835,-71.326354,2760,521,PROVIDENCE-NEW BEDFORD,2760
41.98098,-71.3331,2761,521,PROVIDENCE-NEW BEDFORD,2761
42.01266,-71.33556,2762,506,BOSTON (MANCHESTER),2762
41.97036,-71.30868,2763,521,PROVIDENCE-NEW BEDFORD,2763
41.857382,-71.147723,2764,521,PROVIDENCE-NEW BEDFORD,2764
41.972213,-71.187089,2766,521,PROVIDENCE-NEW BEDFORD,2766
41.929118,-71.045866,2767,521,PROVIDENCE-NEW BEDFORD,2767
41.931754,-71.043663,2768,521,PROVIDENCE-NEW BEDFORD,2768
41.847437,-71.254127,2769,521,PROVIDENCE-NEW BEDFORD,2769
41.760789,-70.84459,2770,506,BOSTON (MANCHESTER),2770
41.760789,-70.84459,2770,521,PROVIDENCE-NEW BEDFORD,2770
41.840794,-71.324268,2771,521,PROVIDENCE-NEW BEDFORD,2771
41.7599,-71.2187,2777,521,PROVIDENCE-NEW BEDFORD,2777
41.826322,-71.081865,2779,521,PROVIDENCE-NEW BEDFORD,2779
41.904921,-71.102687,2780,521,PROVIDENCE-NEW BEDFORD,2780
42.0209,-71.05572,2783,521,PROVIDENCE-NEW BEDFORD,2783
41.609431,-71.085952,2790,521,PROVIDENCE-NEW BEDFORD,2790
41.523994,-71.075075,2791,521,PROVIDENCE-NEW BEDFORD,2791
41.543692,-71.138154,2801,521,PROVIDENCE-NEW BEDFORD,2801
41.9531,-71.45695,2802,521,PROVIDENCE-NEW BEDFORD,2802
41.428651,-71.776182,2804,521,PROVIDENCE-NEW BEDFORD,2804
41.743492,-71.318684,2806,521,PROVIDENCE-NEW BEDFORD,2806
41.743492,-71.318684,2806,521,PROVIDENCE-NEW BEDFORD,2806
41.176869,-71.570304,2807,521,PROVIDENCE-NEW BEDFORD,2807
41.40475,-71.749567,2808,521,PROVIDENCE-NEW BEDFORD,2808
41.685007,-71.26858,2809,521,PROVIDENCE-NEW BEDFORD,2809
41.47542,-71.65092,2812,521,PROVIDENCE-NEW BEDFORD,2812
41.4108,-71.6471,2813,521,PROVIDENCE-NEW BEDFORD,2813
41.90196,-71.68722,2814,521,PROVIDENCE-NEW BEDFORD,2814
41.792466,-71.654293,2815,521,PROVIDENCE-NEW BEDFORD,2815
41.689799,-71.590432,2816,521,PROVIDENCE-NEW BEDFORD,2816
41.6261,-71.6269,2817,521,PROVIDENCE-NEW BEDFORD,2817
41.6417,-71.5011,2818,521,PROVIDENCE-NEW BEDFORD,2818
41.555618,-71.626724,2822,521,PROVIDENCE-NEW BEDFORD,2822
41.733688,-71.546733,2823,521,PROVIDENCE-NEW BEDFORD,2823
41.945833,-71.700278,2824,521,PROVIDENCE-NEW BEDFORD,2824
41.785048,-71.727845,2825,521,PROVIDENCE-NEW BEDFORD,2825
41.984769,-71.628146,2826,521,PROVIDENCE-NEW BEDFORD,2826
41.699285,-71.735811,2827,521,PROVIDENCE-NEW BEDFORD,2827
41.8788,-71.54874,2828,521,PROVIDENCE-NEW BEDFORD,2828
41.883958,-71.594654,2829,521,PROVIDENCE-NEW BEDFORD,2829
41.97468,-71.6544,2830,521,PROVIDENCE-NEW BEDFORD,2830
41.742001,-71.573298,2831,521,PROVIDENCE-NEW BEDFORD,2831
41.742001,-71.573298,2831,521,PROVIDENCE-NEW BEDFORD,2831
41.50272,-71.73138,2832,521,PROVIDENCE-NEW BEDFORD,2832
41.471852,-71.7782,2833,521,PROVIDENCE-NEW BEDFORD,2833
41.5358,-71.3763,2835,521,PROVIDENCE-NEW BEDFORD,2835
41.444528,-71.627745,2836,521,PROVIDENCE-NEW BEDFORD,2836
41.51028,-71.16414,2837,521,PROVIDENCE-NEW BEDFORD,2837
41.965986,-71.474327,2838,521,PROVIDENCE-NEW BEDFORD,2838
41.9418,-71.6359,2839,521,PROVIDENCE-NEW BEDFORD,2839
41.4764,-71.3099,2840,521,PROVIDENCE-NEW BEDFORD,2840
41.5271,-71.3096,2841,521,PROVIDENCE-NEW BEDFORD,2841
41.515552,-71.284926,2842,521,PROVIDENCE-NEW BEDFORD,2842
41.58648,-71.46756,2852,521,PROVIDENCE-NEW BEDFORD,2852
41.58648,-71.46756,2852,521,PROVIDENCE-NEW BEDFORD,2852
41.536089,-71.44286,2854,521,PROVIDENCE-NEW BEDFORD,2854
41.83368,-71.64162,2857,521,PROVIDENCE-NEW BEDFORD,2857
41.961373,-71.645475,2858,521,PROVIDENCE-NEW BEDFORD,2858
41.964437,-71.717301,2859,521,PROVIDENCE-NEW BEDFORD,2859
41.87233,-71.392198,2860,521,PROVIDENCE-NEW BEDFORD,2860
41.880144,-71.35505,2861,521,PROVIDENCE-NEW BEDFORD,2861
41.8733,-71.374322,2862,521,PROVIDENCE-NEW BEDFORD,2862
41.888089,-71.394301,2863,521,PROVIDENCE-NEW BEDFORD,2863
41.90328,-71.39238,2864,521,PROVIDENCE-NEW BEDFORD,2864
41.908405,-71.439933,2865,521,PROVIDENCE-NEW BEDFORD,2865
41.5771,-71.2652,2871,521,PROVIDENCE-NEW BEDFORD,2871
41.615223,-71.317001,2872,521,PROVIDENCE-NEW BEDFORD,2872
41.518511,-71.769593,2873,521,PROVIDENCE-NEW BEDFORD,2873
41.51508,-71.46738,2874,521,PROVIDENCE-NEW BEDFORD,2874
41.455497,-71.639025,2875,521,PROVIDENCE-NEW BEDFORD,2875
42.001335,-71.590738,2876,521,PROVIDENCE-NEW BEDFORD,2876
41.5367,-71.5291,2877,521,PROVIDENCE-NEW BEDFORD,2877
41.6151,-71.1705,2878,521,PROVIDENCE-NEW BEDFORD,2878
41.422162,-71.531376,2879,521,PROVIDENCE-NEW BEDFORD,2879
41.423425,-71.48465,2880,521,PROVIDENCE-NEW BEDFORD,2880
41.48208,-71.52444,2881,521,PROVIDENCE-NEW BEDFORD,2881
41.43702,-71.4735,2882,521,PROVIDENCE-NEW BEDFORD,2882
41.45424,-71.49708,2883,521,PROVIDENCE-NEW BEDFORD,2883
41.724797,-71.26569,2885,521,PROVIDENCE-NEW BEDFORD,2885
41.702703,-71.444247,2886,521,PROVIDENCE-NEW BEDFORD,2886
41.7022,-71.421854,2887,521,PROVIDENCE-NEW BEDFORD,2887
41.749501,-71.411626,2888,521,PROVIDENCE-NEW BEDFORD,2888
41.711039,-71.388267,2889,521,PROVIDENCE-NEW BEDFORD,2889
41.3622,-71.796,2891,521,PROVIDENCE-NEW BEDFORD,2891
41.50476,-71.59584,2892,521,PROVIDENCE-NEW BEDFORD,2892
